"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"immune_10_percentiles"
"LINGO1"	44.8162221141992	-0.421068481429152	0.0899715604249698	-4.68001754599215	2.86850366718138e-06	1.12843887098328e-05	"cold_tumor_genes"
"LIPC"	1.85048899825272	-1.17678621007858	0.15986710655632	-7.36102776504562	1.82499598842113e-13	1.96530687246815e-12	"cold_tumor_genes"
"LLGL1"	63.7958938842795	-0.245005542378978	0.0383324467513367	-6.39159675791984	1.64162349740422e-10	1.18766787812906e-09	"cold_tumor_genes"
"LMNB1"	66.2377746420926	-0.289852907461774	0.0665989841972663	-4.35221213890033	1.34770761650996e-05	4.79179758658956e-05	"cold_tumor_genes"
"LMNB2"	105.549449508071	-0.545911275379629	0.0624046940643789	-8.74792006537917	2.17321113733832e-18	4.20549034941691e-17	"cold_tumor_genes"
"LMO3"	3.69147117398933	-1.15575406775147	0.142168615711915	-8.12945995122752	4.31207192380816e-16	6.47348401006751e-15	"cold_tumor_genes"
"LOC100127888"	1.22842892253704	-0.318974093799556	0.12142661736126	-2.62688775106504	0.00861697541122171	0.0183364534639371	"cold_tumor_genes"
"LOC100127983"	4.38186736081429	-0.259582528385008	0.0683222188724665	-3.79938668077449	0.000145054618788766	0.000436529136668336	"cold_tumor_genes"
"LOC100128239"	5.92931708122981	-0.233660730746708	0.0572960886589043	-4.07812708015271	4.53999507744253e-05	0.00014847283774546	"cold_tumor_genes"
"LOC100128242"	1.59317376650713	-0.377994521546928	0.128920373725029	-2.93199988973926	0.00336786866512815	0.00780202698188442	"cold_tumor_genes"
"LOC100128252"	21.1115066230033	-0.257052934738469	0.0467336882223367	-5.50037766151759	3.78978628807505e-08	1.9512803118646e-07	"cold_tumor_genes"
"LOC100128361"	6.89435787058833	-0.346643793345932	0.0522345528899883	-6.63629291660641	3.21670314153169e-11	2.56812398930351e-10	"cold_tumor_genes"
"LOC100128374"	1.92610131287179	-0.260344072140331	0.0990251959752643	-2.62906899174794	0.00856189887572361	0.0182324436706122	"cold_tumor_genes"
"LOC100129620"	2.52230217713508	-0.42509068235451	0.0877656481190559	-4.84347454231598	1.27588075221645e-06	5.27835738158261e-06	"cold_tumor_genes"
"LOC100129917"	9.09660167081716	-0.237647242383842	0.0665082985192675	-3.57319684422533	0.000352649461287214	0.000993032331496682	"cold_tumor_genes"
"LOC100129961"	3.06748974247084	-0.241361482596339	0.0764119171194975	-3.15868900683232	0.00158480507605217	0.00392484201538539	"cold_tumor_genes"
"LOC100132249"	3.71940063282108	-0.237848651711266	0.0768806091821229	-3.09374046643965	0.00197650306069006	0.0048064483311218	"cold_tumor_genes"
"LOC100132529"	1.24010684300072	-0.504172912481574	0.13948260999721	-3.61459333526709	0.000300819431331565	0.000859066864232584	"cold_tumor_genes"
"LOC100288152"	20.8010374408749	-0.537515508443978	0.0759313532919635	-7.07896652884847	1.45233454943197e-12	1.3934561217523e-11	"cold_tumor_genes"
"LOC100288637"	9.24870061870378	-0.355012486636901	0.0758622324805246	-4.67969996438003	2.87295035656815e-06	1.12997226058717e-05	"cold_tumor_genes"
"LOC100289019"	37.586169376153	-0.292979270375199	0.0541760033139633	-5.40791591209326	6.37623461910607e-08	3.18425105038549e-07	"cold_tumor_genes"
"LOC100422737"	1.17163804172887	-0.281531804619944	0.125539031644006	-2.2425838476936	0.0249236627956676	0.0479068537119862	"cold_tumor_genes"
"LOC100505491"	1.68994996818072	-0.576860579943908	0.115894711915841	-4.97745384934222	6.44261364905756e-07	2.78859396750253e-06	"cold_tumor_genes"
"LOC100505594"	7.46437116126815	-0.298096737984025	0.124916644074966	-2.38636524533216	0.0170158420923316	0.0339953608268103	"cold_tumor_genes"
"LOC100505727"	1.84703316256979	-0.848524563927617	0.144118692486428	-5.8876787548397	3.91657460831895e-09	2.32666679703656e-08	"cold_tumor_genes"
"LOC100505938"	9.6129895576172	-0.678134640882071	0.0922760447289189	-7.34897819769194	1.99727759301825e-13	2.13409162637497e-12	"cold_tumor_genes"
"LOC100506088"	3.64809862087407	-0.443627937990376	0.112972341947724	-3.92687210286972	8.60577121840579e-05	0.000270069851222337	"cold_tumor_genes"
"LOC100506127"	3.91918377200302	-0.375348350455511	0.0714379580649776	-5.25418643844924	1.48680212802303e-07	7.04238689118801e-07	"cold_tumor_genes"
"LOC100506248"	2.14407732682078	-0.241926243818807	0.0913386200999965	-2.64867417039965	0.00808081984166291	0.0173334806271319	"cold_tumor_genes"
"LOC100506453"	5.75579746906691	-0.454099337863112	0.110377872020149	-4.11404323667534	3.88788565110799e-05	0.000128349471791428	"cold_tumor_genes"
"LOC100506465"	3.24870302088277	-0.47139705087977	0.130809152945581	-3.60370081347349	0.000313718157432273	0.000892806753494194	"cold_tumor_genes"
"LOC100506473"	4.81373588945159	-0.264057163799859	0.0613392586148219	-4.30486396090957	1.67088380095885e-05	5.85093494247324e-05	"cold_tumor_genes"
"LOC100506705"	6.8754994860096	-0.543877423655503	0.0613082229237825	-8.87119863727976	7.23627448987475e-19	1.47406686556076e-17	"cold_tumor_genes"
"LOC100507032"	6.54364494612801	-0.555145330618892	0.0710991830802414	-7.80804091648091	5.80837312374206e-15	7.57885948148599e-14	"cold_tumor_genes"
"LOC100507173"	2.03909982066626	-0.246337463827318	0.0938486772732932	-2.62483682225982	0.00866905022189779	0.0184360984949685	"cold_tumor_genes"
"LOC100507194"	13.8663640335231	-0.408701210787464	0.083152457895708	-4.91508274235342	8.87449704577612e-07	3.75849717655682e-06	"cold_tumor_genes"
"LOC100507303"	7.71172302287694	-0.408811753605788	0.0753857244388036	-5.42293327614902	5.86288818815469e-08	2.94216104786998e-07	"cold_tumor_genes"
"LOC100507308"	1.28842452748213	-0.26461844265338	0.118016395850655	-2.24221762362785	0.0249473106760811	0.0479433569927675	"cold_tumor_genes"
"LOC100507319"	3.51760285979705	-0.467754954589298	0.0788218932988806	-5.93432782457588	2.95051773409161e-09	1.78417504096759e-08	"cold_tumor_genes"
"LOC100507424"	12.0250263227632	-0.299794890069162	0.0705244250216029	-4.25093703319566	2.12878015022128e-05	7.33951495195178e-05	"cold_tumor_genes"
"LOC100507580"	3.97639971497249	-0.265325420664055	0.0675663198440981	-3.92688874096243	8.60517617521259e-05	0.000270069851222337	"cold_tumor_genes"
"LOC100652791"	1.96076099066218	-0.326830591109926	0.0963097689854719	-3.39353519952091	0.000689966907010238	0.00183498044631114	"cold_tumor_genes"
"LOC100652901"	2.32320852676659	-0.340909782683138	0.0885771416631966	-3.84873316390593	0.000118730252673274	0.000362854599797207	"cold_tumor_genes"
"LOC100652902"	151.759039437827	-0.380631531337437	0.0656000725548277	-5.80230351146807	6.54100230108723e-09	3.74733548634909e-08	"cold_tumor_genes"
"LOC100653057"	1.13789732423565	-0.308523832017725	0.128971043438481	-2.39219458718957	0.0167479603992964	0.0335089402994377	"cold_tumor_genes"
"LOC150051"	2.10440931859529	-0.278066214021946	0.0925790056797683	-3.00355584919307	0.00266844567348735	0.00631967982713417	"cold_tumor_genes"
"LOC150197"	2.07175575325042	-0.998320310795162	0.10510225021359	-9.49856267364748	2.12807226330818e-21	5.92922975663267e-20	"cold_tumor_genes"
"LOC150381"	1.65596251369047	-0.393729505925786	0.105755717423333	-3.72300917169057	0.000196862367702871	0.000580632595760222	"cold_tumor_genes"
"LOC150568"	2.1431127137964	-0.71056334964899	0.112266604071429	-6.32924951748695	2.46356456600142e-10	1.73004073717494e-09	"cold_tumor_genes"
"LOC254559"	11.6176332924967	-0.903820799977826	0.1133489706949	-7.97378921428963	1.5388190671084e-15	2.1583300130628e-14	"cold_tumor_genes"
"LOC256021"	1.7458842815775	-0.283001305786597	0.102654688843963	-2.75682785631705	0.00583650691320586	0.0128817319480018	"cold_tumor_genes"
"LOC283070"	38.6376283901938	-0.367579372882445	0.0472111038513286	-7.78586694435236	6.92367852763106e-15	8.93783955385101e-14	"cold_tumor_genes"
"LOC283174"	99.8715340117626	-0.603184484130701	0.0612229151436008	-9.85226663441145	6.70153053312852e-23	2.28073576325812e-21	"cold_tumor_genes"
"LOC283731"	3.28649077802512	-0.918741518569579	0.149130260561333	-6.16066461033056	7.24402698204187e-10	4.77753092761826e-09	"cold_tumor_genes"
"LOC284889"	131.178344682795	-0.393460331302204	0.0564772805412308	-6.96670107929438	3.2445903685551e-12	2.98108503741854e-11	"cold_tumor_genes"
"LOC285074"	9.12156027236029	-0.306001609353275	0.0451382022624592	-6.77921569791388	1.20830017639587e-11	1.02466641812154e-10	"cold_tumor_genes"
"LOC285441"	1.13179653295675	-0.285237549192844	0.127865563186831	-2.23076129400117	0.0256969450935821	0.0492461001002285	"cold_tumor_genes"
"LOC375295"	9.58017646679821	-0.274534028200678	0.0992602392788376	-2.76580058838533	0.0056783246013121	0.0125716885527974	"cold_tumor_genes"
"LOC388152"	29.7578950939446	-0.408220946756233	0.0477918277278014	-8.54164751934698	1.32321532114997e-17	2.34063603629535e-16	"cold_tumor_genes"
"LOC388210"	3.47037529785269	-0.549091488522766	0.112866982643557	-4.86494345522499	1.14489534039099e-06	4.77484202119719e-06	"cold_tumor_genes"
"LOC388796"	12.3678063735077	-0.487345486480093	0.0561118131762926	-8.68525643519925	3.77888916473005e-18	7.09273727454801e-17	"cold_tumor_genes"
"LOC389831"	62.9794533073541	-0.263079893160268	0.0604081576464805	-4.35503917699095	1.3304312156373e-05	4.73937348269413e-05	"cold_tumor_genes"
"LOC389906"	13.6117416128382	-0.63476587742207	0.0636627018971407	-9.97076558968005	2.04645225845684e-23	7.51095401098508e-22	"cold_tumor_genes"
"LOC400499"	2.75242332358296	-0.46325464219652	0.105311809498708	-4.39888597871069	1.08807971153685e-05	3.93251909084497e-05	"cold_tumor_genes"
"LOC401052"	4.06419155337658	-0.410694216847689	0.0676376201592124	-6.07197911282145	1.26343369333159e-09	8.03400239212396e-09	"cold_tumor_genes"
"LOC401074"	2.53361769511228	-0.32548753067384	0.0852182925512153	-3.81945613939901	0.000133746237911934	0.000405452744200046	"cold_tumor_genes"
"LOC401317"	7.88912500725879	-0.44390689439962	0.0748458874209859	-5.93094570317239	3.01194811054829e-09	1.81865136645716e-08	"cold_tumor_genes"
"LOC415056"	2.17779815085945	-0.256644791473519	0.0908322504422437	-2.82548093021992	0.00472096980431793	0.01063625870127	"cold_tumor_genes"
"LOC440173"	2.17357341065597	-0.840982194540374	0.145018103781063	-5.79915315821552	6.6650638702992e-09	3.81522560715764e-08	"cold_tumor_genes"
"LOC440297"	32.3923384711518	-0.284691477312728	0.0497267044913124	-5.72512255185674	1.03359100980261e-08	5.76113667889434e-08	"cold_tumor_genes"
"LOC440894"	5.29113517106086	-0.270099142804505	0.0949171108215484	-2.84563173559204	0.00443234215847871	0.0100387113676247	"cold_tumor_genes"
"LOC440934"	10.2865146507581	-0.316596783269425	0.0499228684617622	-6.3417185955955	2.272160672079e-10	1.60769031746071e-09	"cold_tumor_genes"
"LOC441528"	4.36180410132574	-0.505800239675593	0.0739975546503954	-6.83536425041703	8.17969235255316e-12	7.12134738008751e-11	"cold_tumor_genes"
"LOC441666"	9.34407044367381	-0.395024815073055	0.0779571753003189	-5.06720277577116	4.03704164065652e-07	1.80192255324339e-06	"cold_tumor_genes"
"LOC442075"	8.1807179490807	-0.63704149149681	0.073055033325627	-8.72002191358034	2.78147952844204e-18	5.293037291185e-17	"cold_tumor_genes"
"LOC642366"	87.2701997098519	-0.364760184089058	0.0711018871216555	-5.13010552680483	2.89579794664511e-07	1.31534259257496e-06	"cold_tumor_genes"
"LOC642846"	18.3305695707911	-0.280313171385411	0.0594677617665091	-4.71369970986998	2.43259077466697e-06	9.6674472206896e-06	"cold_tumor_genes"
"LOC643669"	3.90521258924364	-0.458611368577539	0.0951717382480941	-4.8187768450969	1.44440997753404e-06	5.92202338459296e-06	"cold_tumor_genes"
"LOC643962"	1.24236383982968	-0.325339707543471	0.121099847456249	-2.68654101865001	0.00721960830803188	0.0156179591366229	"cold_tumor_genes"
"LOC646543"	4.36506939835689	-0.448649985289778	0.0762931389137962	-5.88060724302756	4.08764060303481e-09	2.42130379794266e-08	"cold_tumor_genes"
"LOC646903"	4.34756245959748	-0.356223019621885	0.0653385432977418	-5.45195839458204	4.98181131603977e-08	2.52649002456303e-07	"cold_tumor_genes"
"LOC650368"	3.79518650852224	-1.01316576201359	0.135099646268093	-7.49939611242993	6.41125114402776e-14	7.34600228467065e-13	"cold_tumor_genes"
"LOC727751"	4.81111404896379	-0.298816488242316	0.0616036153215741	-4.85063233192531	1.23068491742431e-06	5.10368629401138e-06	"cold_tumor_genes"
"LOC727849"	53.0552494528324	-0.446692711982107	0.0521010328890907	-8.57358649554986	1.0031112890719e-17	1.80070282842113e-16	"cold_tumor_genes"
"LOC728145"	2.66125049038538	-1.10701807421039	0.13263112543709	-8.34659338494026	7.02600913825917e-17	1.14905105763905e-15	"cold_tumor_genes"
"LOC729162"	4.843431209144	-0.45654102858539	0.0848244335040709	-5.38218776979488	7.3585944674178e-08	3.63428784082831e-07	"cold_tumor_genes"
"LOC730268"	5.01022485856839	-0.234358174790822	0.0597715693567698	-3.92089713074061	8.82199193411061e-05	0.000276265876689487	"cold_tumor_genes"
"LOC90784"	21.068667046253	-0.247027443173809	0.0408903305535443	-6.04121903221927	1.529541729157e-09	9.61332851139886e-09	"cold_tumor_genes"
"LOXL2"	42.4456623088809	-0.419550981505759	0.0825316248677305	-5.08351776883289	3.70507899898896e-07	1.66203870564668e-06	"cold_tumor_genes"
"LOXL3"	31.0385186566048	-0.25699723827599	0.0347176089224178	-7.40250398148941	1.33640185611922e-13	1.47147134852913e-12	"cold_tumor_genes"
"LPA"	1.22238861333116	-0.440514749037169	0.132971928781814	-3.31284018418644	0.000923537360891818	0.00239160285005188	"cold_tumor_genes"
"LPAR2"	38.8983199827057	-0.32626448129065	0.0511850166885576	-6.37421851937358	1.83898230078124e-10	1.3207061588101e-09	"cold_tumor_genes"
"LPHN2"	49.5472843855199	-0.375337353769956	0.0795232557144641	-4.7198439047521	2.36025692518223e-06	9.39630512171347e-06	"cold_tumor_genes"
"LPPR5"	22.9136764434828	-0.617677015654	0.111491180726826	-5.54014238280804	3.02225819433592e-08	1.57739660890689e-07	"cold_tumor_genes"
"LRFN2"	11.2228100486482	-0.437722875673139	0.102430979027792	-4.27334464463505	1.92562466275725e-05	6.68385229369045e-05	"cold_tumor_genes"
"LRG1"	1.953451767051	-0.733568857006266	0.147986176043311	-4.95700934113989	7.15865361500098e-07	3.07717490465282e-06	"cold_tumor_genes"
"LRGUK"	5.414763913034	-0.340875274582455	0.116645820758611	-2.92231022393736	0.00347445284629583	0.00803086934275158	"cold_tumor_genes"
"LRP3"	94.6824228547047	-0.381697117228448	0.0488321678843959	-7.81650976733346	5.4308105733939e-15	7.1177841951738e-14	"cold_tumor_genes"
"LRP5"	50.3106138972766	-0.411529079343983	0.0458695012988439	-8.97173650663509	2.9187595433377e-19	6.21481478772732e-18	"cold_tumor_genes"
"LRP5L"	12.6959456687273	-0.455960922806109	0.060205206489393	-7.57344670658078	3.6344984952758e-14	4.29095894597068e-13	"cold_tumor_genes"
"LRPPRC"	174.362427188706	-0.347591010764469	0.041065775237669	-8.46425055299161	2.5780506369102e-17	4.42350521783176e-16	"cold_tumor_genes"
"LRRC2"	10.747725022702	-0.280569131805897	0.0896628419227622	-3.1291572494165	0.00175308463207644	0.00430688612032619	"cold_tumor_genes"
"LRRC3"	4.08223685758426	-0.705033833332424	0.104470013987745	-6.74867176159396	1.49204699077219e-11	1.24579268207621e-10	"cold_tumor_genes"
"LRRC3DN"	4.31542091278894	-0.791705021861311	0.106500596236205	-7.43380835263506	1.05514814168085e-13	1.17718280633007e-12	"cold_tumor_genes"
"LRRC7"	6.70767824909497	-0.925072884279708	0.10648343768577	-8.68748139977952	3.70563067149858e-18	6.96158170859085e-17	"cold_tumor_genes"
"LRRC8B"	27.1224906610198	-0.262341169755526	0.0493388811351685	-5.31712847392744	1.05417638416542e-07	5.10717452940378e-07	"cold_tumor_genes"
"LRRN1"	9.36768437677405	-1.52734471530841	0.134761197860718	-11.3337128161104	8.93358410877087e-30	7.29930542855525e-28	"cold_tumor_genes"
"LRRTM2"	53.416697960705	-0.273772965928467	0.0583175456516886	-4.69452139779034	2.67231638804644e-06	1.05671201132852e-05	"cold_tumor_genes"
"LRTOMT"	9.35504399333255	-0.255591127886343	0.0446416903207103	-5.72539090814328	1.03195842027658e-08	5.75359433346733e-08	"cold_tumor_genes"
"LSM2"	15.4575153582412	-0.231410986919065	0.045959773255801	-5.03507677531583	4.77657350785051e-07	2.10643924880364e-06	"cold_tumor_genes"
"LSM3"	11.9064034393187	-0.357064172201491	0.0571263882291442	-6.25042442328477	4.09338777196044e-10	2.78366258208431e-09	"cold_tumor_genes"
"LSM4"	47.5645085015846	-0.265518787961287	0.0614514833997101	-4.32078728245215	1.55473496667058e-05	5.4805671911911e-05	"cold_tumor_genes"
"LSM7"	27.6687260677414	-0.351648204988359	0.0582017945716802	-6.04187907909395	1.52329615418488e-09	9.5769978060051e-09	"cold_tumor_genes"
"LTBP1"	14.8395721574035	-0.398134276474507	0.0919428094084815	-4.3302383191891	1.48948053438044e-05	5.2667704281115e-05	"cold_tumor_genes"
"LURAP1L"	15.8382650674001	-0.651117900857447	0.077904226215473	-8.35792783637359	6.38294690913744e-17	1.04804527000909e-15	"cold_tumor_genes"
"LYRM4"	17.2055246372907	-0.312196272304658	0.0480265017780451	-6.50049994787202	8.00535171015949e-11	6.04881437475904e-10	"cold_tumor_genes"
"LZTS1"	54.3070158295078	-0.510508043723787	0.0727279284611549	-7.01942231169773	2.22787449044871e-12	2.082248559162e-11	"cold_tumor_genes"
"MAD2L1"	15.8434631887804	-0.629639342698851	0.0964125901723368	-6.5306755224953	6.54737071525227e-11	5.0059548097677e-10	"cold_tumor_genes"
"MAGI3"	40.7991070411696	-0.333057241606041	0.0495436000596043	-6.72250787599913	1.78623079543252e-11	1.4776413048596e-10	"cold_tumor_genes"
"MANF"	22.8338483186245	-0.268824503381871	0.0518202691000507	-5.18763233094843	2.12984574041357e-07	9.88137084162133e-07	"cold_tumor_genes"
"MAP4K4"	266.367920164812	-0.256228781669073	0.0309082654329837	-8.28997609796762	1.13271228228865e-16	1.81639765516537e-15	"cold_tumor_genes"
"MAP7"	51.5930477618622	-0.263022454203916	0.0866076716089658	-3.03694175489978	0.00238991630962837	0.00571260469180963	"cold_tumor_genes"
"MARC1"	17.0321479752918	-0.386155166071126	0.0489216311083513	-7.89334201093729	2.94199933060261e-15	3.96178981145243e-14	"cold_tumor_genes"
"MASP1"	2.85386556523151	-1.59025313759422	0.16587986293707	-9.58677629362111	9.08801690816526e-22	2.63924214582683e-20	"cold_tumor_genes"
"MASTL"	17.2057126426127	-0.257332795462831	0.0515613050657262	-4.99081229877335	6.01259034118736e-07	2.61179820938919e-06	"cold_tumor_genes"
"MAT1A"	1.39801414084119	-0.656531589035943	0.14532670025552	-4.51762537704083	6.25369995370052e-06	2.34115785539443e-05	"cold_tumor_genes"
"MAZ"	237.250705272742	-0.25785541606437	0.0487799426270126	-5.28609510749156	1.24954945837881e-07	5.99027318929445e-07	"cold_tumor_genes"
"MBD6"	57.2969185243033	-0.233517113509857	0.0483921233437799	-4.82551905918532	1.39639109651248e-06	5.7457419418849e-06	"cold_tumor_genes"
"MBL2"	1.66918024407783	-1.11659566922566	0.15799645488746	-7.06721976781693	1.58068518197328e-12	1.50816996741565e-11	"cold_tumor_genes"
"MBNL3"	10.5129277370543	-0.601274170362177	0.0951673252319106	-6.31807365497505	2.64843789131311e-10	1.85165827443589e-09	"cold_tumor_genes"
"MC2R"	2.09733510070408	-0.736927238195687	0.155352493602128	-4.74358165169221	2.09972252868406e-06	8.41605740035134e-06	"cold_tumor_genes"
"MCCC1"	20.2178465944477	-0.352508256441278	0.0515219159363017	-6.84190892429342	7.81447676676012e-12	6.82358255418113e-11	"cold_tumor_genes"
"MCM10"	16.740328923022	-0.45522644926794	0.0944346744165923	-4.82054342941596	1.43167683687313e-06	5.87801118070143e-06	"cold_tumor_genes"
"MCM2"	71.5906111118541	-0.347188059591341	0.0884987540510673	-3.9230841531509	8.74225980186301e-05	0.000273893988618928	"cold_tumor_genes"
"MCM3"	87.1527278102598	-0.352273842655529	0.0587545522602134	-5.9956859358807	2.02628298768889e-09	1.25326424501395e-08	"cold_tumor_genes"
"MCM4"	88.2728594187069	-0.315880341955342	0.0552737946757298	-5.7148300348925	1.0981372658516e-08	6.10273854355855e-08	"cold_tumor_genes"
"MCM5"	56.2016237716337	-0.384235855043133	0.0671396156961005	-5.72293795636738	1.04697508006545e-08	5.83415883587213e-08	"cold_tumor_genes"
"MCM6"	58.4522259322639	-0.435283301454405	0.0732847238444093	-5.93961849919166	2.85686112216709e-09	1.73160937607949e-08	"cold_tumor_genes"
"MCM7"	200.761872518671	-0.276326099458513	0.0495842661791672	-5.57285850434975	2.50593098726603e-08	1.32776940370066e-07	"cold_tumor_genes"
"MCMDC2"	7.1584052183811	-0.250449671444612	0.0527174987771171	-4.75078820608468	2.02625273316634e-06	8.13741832960697e-06	"cold_tumor_genes"
"ME3"	19.9964436417414	-0.48739641650348	0.0489930228893518	-9.94828217895923	2.56573722478821e-23	9.28445157440934e-22	"cold_tumor_genes"
"MED12L"	6.55479591459252	-0.407800090279977	0.0618382481204193	-6.59462553799804	4.2633053629582e-11	3.34532993229075e-10	"cold_tumor_genes"
"MED17"	25.6260598681011	-0.282192161920453	0.0341269174413518	-8.26890276291169	1.35197476271461e-16	2.15124886895624e-15	"cold_tumor_genes"
"MEG3"	845.37124021492	-0.449330757913278	0.119423185299242	-3.76250856805884	0.00016821754348218	0.000501752748123728	"cold_tumor_genes"
"MEGF11"	3.61959585084669	-0.412543521756027	0.114540500024353	-3.60172621621448	0.000316111181809063	0.000898523710495679	"cold_tumor_genes"
"MEIS1"	118.445642410404	-0.290575626328966	0.083682670324328	-3.47235126702799	0.00051592079916834	0.00140420479244893	"cold_tumor_genes"
"MEIS2"	64.5594543313174	-0.340030104510366	0.110604002569157	-3.07430198376191	0.00210995737517737	0.00509966220858106	"cold_tumor_genes"
"MELK"	8.87888068521518	-0.278537225909827	0.0815526590445447	-3.41542788638795	0.00063681889139992	0.001703976734753	"cold_tumor_genes"
"METAP1D"	5.520193678607	-0.341134275049309	0.057934888034521	-5.88823568358398	3.90340203568892e-09	2.32018036705644e-08	"cold_tumor_genes"
"METTL1"	5.57309550438774	-0.501364451214785	0.0825010991203371	-6.07706390048802	1.22402995619369e-09	7.79547689391525e-09	"cold_tumor_genes"
"METTL16"	37.5916127785938	-0.301104686475716	0.0382128587743062	-7.87966920386952	3.28248917756752e-15	4.40589649062029e-14	"cold_tumor_genes"
"METTL7B"	1.60244194677809	-0.350932746754318	0.128896367900437	-2.72259608606961	0.00647711949098879	0.01415602274912	"cold_tumor_genes"
"MEX3A"	147.628083215041	-0.424675332542104	0.0527083036161829	-8.05708595052787	7.81347124604845e-16	1.1377607705526e-14	"cold_tumor_genes"
"MEX3B"	49.8301164467556	-0.425845659219087	0.0429085682955857	-9.92449005255895	3.25763619445722e-23	1.16651703032824e-21	"cold_tumor_genes"
"MEX3D"	54.1878453672204	-0.232412399613528	0.0456455253536523	-5.09167980459953	3.54905087381521e-07	1.59587153290795e-06	"cold_tumor_genes"
"MFAP2"	8.87394461245867	-0.506756257051776	0.0655728582277693	-7.72814043413424	1.09128921175239e-14	1.37935204849489e-13	"cold_tumor_genes"
"MFAP4"	31.3804881486043	-0.469162877451175	0.107611767004687	-4.35977301098255	1.30197426571454e-05	4.64603988406626e-05	"cold_tumor_genes"
"MFI2"	31.9911748194251	-0.827817641396337	0.0996751383180359	-8.30515668566216	9.96878083683212e-17	1.60859872594336e-15	"cold_tumor_genes"
"MFI2-AS1"	9.87054618772157	-0.473458144232197	0.0563014896294304	-8.40933601132833	4.12338288616361e-17	6.86896873997643e-16	"cold_tumor_genes"
"MFSD10"	64.197359121159	-0.380506229258975	0.0463547651499189	-8.20856772822287	2.23842532847455e-16	3.46014846195878e-15	"cold_tumor_genes"
"MFSD9"	11.2564816611648	-0.241298631534002	0.0413773383601848	-5.83166151078946	5.48781570150901e-09	3.18114091481054e-08	"cold_tumor_genes"
"MGARP"	3.27091329994453	-0.589489698705254	0.119328300476847	-4.94006615655799	7.80960695386291e-07	3.33332933623626e-06	"cold_tumor_genes"
"MGAT5"	259.282158673002	-0.277697190530561	0.0625147984268023	-4.44210327024749	8.9083783752577e-06	3.25854522555616e-05	"cold_tumor_genes"
"MGC16121"	2.40886881415482	-0.361850084226607	0.0903026943406521	-4.00707959899388	6.14741496854154e-05	0.00019691237430347	"cold_tumor_genes"
"MGST1"	3.14357823117442	-1.1520067040255	0.156567990113727	-7.35786863706117	1.86869799796005e-13	2.00941760947623e-12	"cold_tumor_genes"
"MICAL3"	119.363194416842	-0.249894220844192	0.0449895446770019	-5.55449544195842	2.7841477826784e-08	1.46089711634425e-07	"cold_tumor_genes"
"MIF"	147.579338790397	-0.417105460601572	0.0587905167994294	-7.09477451992087	1.29562550078007e-12	1.25009039648836e-11	"cold_tumor_genes"
"MIOS"	47.8929836218128	-0.453964085459528	0.0469469697264229	-9.66972071051533	4.05483129032043e-22	1.22417853764953e-20	"cold_tumor_genes"
"MIR100HG"	59.8697960501771	-0.488897590243051	0.062241484800864	-7.85485101788999	4.00247618289329e-15	5.29974177529086e-14	"cold_tumor_genes"
"MIR1244-1"	68.8179909611082	-0.534367825601084	0.0541482481547099	-9.86860782779737	5.69495010811623e-23	1.96413773410575e-21	"cold_tumor_genes"
"MIR1244-2"	68.8179909611082	-0.534367825601084	0.0541482481547099	-9.86860782779737	5.69495010811623e-23	1.96413773410575e-21	"cold_tumor_genes"
"MIR1244-3"	68.8179909611082	-0.534367825601084	0.0541482481547099	-9.86860782779737	5.69495010811623e-23	1.96413773410575e-21	"cold_tumor_genes"
"MIR1279"	3.21503005723156	-0.455853307458073	0.0977734354280669	-4.66234315550312	3.12629332451655e-06	1.22284155683502e-05	"cold_tumor_genes"
"MIR17HG"	5.04619718258491	-0.284770139307342	0.0812881202919713	-3.50321963756208	0.000459670267135081	0.00126194810670818	"cold_tumor_genes"
"MIR181A2HG"	1.21031022169898	-0.325177554658818	0.122390290737166	-2.65689012339337	0.00788651425702438	0.0169537824756872	"cold_tumor_genes"
"MIR3911"	5.25177825721301	-0.264402468193594	0.0587719534025281	-4.49878645997531	6.83424617730185e-06	2.54323384765308e-05	"cold_tumor_genes"
"MIR4321"	3.38057063352707	-0.612862474131159	0.0901926351109068	-6.79503901152842	1.08283223364103e-11	9.24741422259177e-11	"cold_tumor_genes"
"MIR4477A"	2.15067514123732	-0.346024821173477	0.0926221766651325	-3.73587442696904	0.000187064006283948	0.000553715912792767	"cold_tumor_genes"
"MIR4477B"	2.15067514123732	-0.346024821173477	0.0926221766651325	-3.73587442696904	0.000187064006283948	0.000553715912792767	"cold_tumor_genes"
"MIR4697"	2.77023373339286	-0.376481762452212	0.0813108086603599	-4.6301564165325	3.65389610219449e-06	1.41496559609149e-05	"cold_tumor_genes"
"MIR4751"	1.89935007837354	-0.290440122089016	0.108567648180779	-2.67519953647145	0.00746847847845417	0.0161231712829786	"cold_tumor_genes"
"MIR675"	11.7925610317796	-0.847168732227386	0.129670536182895	-6.53323998778324	6.43618854578984e-11	4.92277571165724e-10	"cold_tumor_genes"
"MIR770"	7.97591797423196	-0.332091690591805	0.0892326130451484	-3.72164032026921	0.00019793282526196	0.000583372011472052	"cold_tumor_genes"
"MIRLET7BHG"	2.58254647146942	-0.546416354403635	0.0968292278361558	-5.643093171498	1.67021900099637e-08	9.05233199013299e-08	"cold_tumor_genes"
